url,onContentLoad,onLoad,cumCacheTransferSize,cumTransferSize,cacheTransferSize,_transferSize,cumCacheCount,cumPageEntries,cacheCount,pageEntries,cacheability,cacheOverTotal
https://edraak.org/,1460.9439999908209,1871.17199999094,538306,11040333,104205,3685999,14,251,4,84,0.028270490577995272,0.027493243107758844
https://dns.la/,11257.401000007987,25434.410000011325,0,2446604,0,754637,0,174,0,58,0.0,0.0
https://mmybt.com/,4580.445000007749,13524.155000016093,12852,4767211,4284,1617058,12,413,4,137,0.00264925562348413,0.0026422556129428584
https://codeforces.com/,1490.0969999879599,1645.6560000032187,0,2222349,0,725101,0,297,0,99,0.0,0.0
https://wikiru.jp/,2026.5419999957085,6948.390999987721,40816,12420076,10,4139912,3,357,1,119,2.4155102813779617e-06,2.415504446702136e-06
https://zeebiz.com/,3283.339999988675,4428.5029999911785,1645666,7188208,368947,2453578,83,1398,17,354,0.15037100919555033,0.13071522838593103
https://aladtec.com/,612.626999989152,1060.988999992609,67153,5536108,26347,1828331,4,184,2,62,0.014410410368800836,0.014205700396510876
https://roblox.com/,1402.07800000906,4195.202000007033,0,8077763,0,2017404,0,431,0,107,0.0,0.0
https://gmx.net/,10769.418000012636,15798.491999998689,7518989,4730261,1991511,1189712,113,512,31,130,1.6739437779899673,0.6260205587599487
https://patch.com/,204.64200000464916,303.7530000060797,990301,3479306,990301,86737,53,279,53,69,11.417284434555034,0.919467094011539
https://w3school.com.cn/,1834.9379999935627,2084.919999986887,61219,789558,10,197429,4,84,1,21,5.0651120149522106e-05,5.0648554743490395e-05
https://xero.com/,610.8120000064373,1623.5909999907017,122837,13069227,15413,3255554,8,388,2,96,0.00473437086283932,0.004712062212795177
https://legit.ng/,677.9109999984503,1225.7099999934435,434389,5639084,124121,1261058,7,1220,2,301,0.09842608349497009,0.08960646963316654
https://faradars.org/,5125.017000004649,12556.837000012398,61219,11806342,10,2971461,4,653,1,163,3.3653478877898785e-06,3.365336562261587e-06
https://jkforum.net/,1564.737000003457,2330.719999998808,976456,65450102,181395,16867357,24,627,5,156,0.010754204111527372,0.010639781727131698
https://ali213.net/,503.49600000679493,1816.2150000035763,1436034,734328,591009,18117,529,578,136,145,32.62179168736546,0.9702573851715408
https://canadiantire.ca/,190.7360000014305,185.25399999320507,0,8433,0,2110,0,8,0,2,0.0,0.0
https://weather.gov/,219.5230000168085,343.16400000452995,0,3757428,0,939940,0,224,0,56,0.0,0.0
https://fao.org/,696.886000007391,1550.5340000092983,1114231,40063125,261789,10085535,35,799,10,201,0.0259568778453498,0.025300164564287346
https://coolors.co/,701.3379999995232,761.4429999887943,61219,9663001,10,2415036,4,192,1,48,4.1407250243888704e-06,4.140707878856138e-06
https://easyhindityping.com/,425.77599999308586,487.1309999972582,1414247,5796761,396162,1308359,107,896,30,252,0.3027930407479904,0.23241837442894514
https://easyhits4u.com/,339.31000001728535,791.3369999974966,1396544,10201674,349059,2551447,20,256,5,64,0.13680825037713892,0.12034417443025458
https://espn.com.mx/,907.8009999990463,1787.2219999879599,1720096,17329741,423198,4230342,52,1065,13,254,0.10003872027368,0.09094109000889646
https://techsmith.com/,560.1949999928474,1009.8619999885559,290728,7777304,57695,1943763,17,487,5,124,0.029682116595490294,0.028826485492076278
https://worldofwarcraft.com/,401.2019999921322,1087.8839999884367,686887,23885107,150837,4372577,35,452,9,114,0.03449613351577342,0.03334583126815277
https://blackmagicdesign.com/,429.33799999952316,796.473999992013,100502,16288821,14929,4072335,8,376,2,94,0.0036659557723026223,0.0036525656282540104
https://dnaindia.com/,1373.2159999907017,2734.122999995947,4107984,12007962,877959,2850356,195,1683,36,346,0.3080173143284558,0.2354841262071472
https://job592.com/,3000.0679999887943,4288.767999991775,0,1529364,0,382400,0,84,0,21,0.0,0.0
